id,lat,lon,user,uid,version,changeset,timestamp 
258912613,37.7656967,-122.4707429,ridixcr,2508151,26,44427715,2016-12-15T16:33:03Z
258916755,37.7627475,-122.4958205,oba510,933797,36,40735893,2016-07-14T10:30:47Z
258916790,37.7496932,-122.4949059,oba510,933797,26,42262624,2016-09-19T07:05:44Z
258922135,37.7339355,-122.4914552,manings,3272286,21,44512102,2016-12-19T10:02:54Z
258958634,37.7430142,-122.4552058,RichRico,2219338,16,44524485,2016-12-19T20:02:12Z
258959017,37.5167451,-122.3134686,robert,1295,1,212553,2008-04-21T01:36:09Z
258959027,37.5150447,-122.3108859,robert,1295,1,212553,2008-04-21T01:36:10Z
258959037,37.5137778,-122.3081017,robert,1295,1,212553,2008-04-21T01:36:11Z
258959561,37.5134688,-122.3232295,robert,1295,1,212553,2008-04-21T01:41:46Z
258959866,37.5135738,-122.319264,robert,1295,1,212553,2008-04-21T01:45:54Z
258959880,37.5171978,-122.3199838,robert,1295,1,212553,2008-04-21T01:45:55Z
258959891,37.5164447,-122.3156389,robert,1295,1,212553,2008-04-21T01:45:55Z
258959902,37.5161555,-122.3147577,robert,1295,1,212553,2008-04-21T01:45:56Z
258959936,37.5139805,-122.3134892,robert,1295,1,212553,2008-04-21T01:45:57Z
258959947,37.5122091,-122.3162541,robert,1295,1,212553,2008-04-21T01:45:57Z
258963776,37.7122744,-122.4026135,oba510,933797,11,47559373,2017-04-08T06:36:57Z
258964495,37.7402882,-122.3887018,StellanL,28775,9,10870564,2012-03-04T16:33:46Z
258964511,37.7323885,-122.39147,balrog-kun,20587,6,7682535,2011-03-27T06:43:27Z
258964528,37.7254455,-122.394186,balrog-kun,20587,8,7682535,2011-03-27T06:43:26Z
258965262,37.7604877,-122.3886787,KindredCoda,14293,9,11400955,2012-04-24T00:38:55Z
258965620,37.8008478,-122.3992608,KindredCoda,14293,8,37359447,2016-02-22T05:57:32Z
258968241,37.7664084,-122.4242153,Apo42,25510,17,737773,2009-03-04T23:50:35Z
258968251,37.7503816,-122.4226776,KindredCoda,14293,20,25170644,2014-09-01T21:29:32Z
258972874,37.7215837,-122.4385933,ridixcr,2508151,11,44523491,2016-12-19T19:17:19Z
259079115,37.5184168,-122.322573,robert,1295,1,213231,2008-04-21T20:44:01Z
259079941,37.5136439,-122.308723,robert,1295,1,213231,2008-04-21T20:47:15Z
259081169,37.5234508,-122.3104192,robert,1295,1,213231,2008-04-21T20:54:29Z
259081866,37.5189302,-122.3127828,robert,1295,1,213231,2008-04-21T20:59:48Z
259082290,37.521039,-122.3145387,robert,1295,1,213231,2008-04-21T21:01:56Z
259083019,37.5250697,-122.3141389,robert,1295,1,213231,2008-04-21T21:03:00Z
259083539,37.5206382,-122.3145515,robert,1295,1,213231,2008-04-21T21:04:23Z
259083554,37.5208858,-122.3103233,robert,1295,1,213231,2008-04-21T21:04:25Z
259094660,37.5177677,-122.3117777,robert,1295,1,219135,2008-04-21T22:07:11Z
259094694,37.5186215,-122.3090589,robert,1295,1,219135,2008-04-21T22:07:28Z
259094704,37.5156068,-122.3075609,robert,1295,1,219135,2008-04-21T22:07:29Z
259094714,37.5158211,-122.3037189,robert,1295,1,219135,2008-04-21T22:07:30Z
259094724,37.5126572,-122.3053932,robert,1295,1,219135,2008-04-21T22:07:30Z
259095610,37.5239698,-122.3106683,robert,1295,1,219135,2008-04-21T22:12:48Z
259095637,37.5220778,-122.3090032,robert,1295,1,219135,2008-04-21T22:12:52Z
259096739,37.521153,-122.3072551,robert,1295,1,219135,2008-04-21T22:23:40Z
259097122,37.51982,-122.3057319,robert,1295,1,219135,2008-04-21T22:26:56Z
259097150,37.5167771,-122.3067737,robert,1295,1,219135,2008-04-21T22:27:12Z
259097964,37.5235388,-122.3093814,robert,1295,1,219135,2008-04-21T22:34:17Z
259097974,37.5232014,-122.3080604,robert,1295,1,219135,2008-04-21T22:34:18Z
259098050,37.5240837,-122.308453,robert,1295,1,219135,2008-04-21T22:34:37Z
259098462,37.5233854,-122.3048746,robert,1295,1,219135,2008-04-21T22:36:45Z
259104702,37.5250625,-122.313305,robert,1295,1,219135,2008-04-21T23:22:20Z
259104712,37.5277752,-122.3127498,robert,1295,1,219135,2008-04-21T23:22:20Z
259106451,37.5279443,-122.3133341,robert,1295,1,219135,2008-04-21T23:27:57Z
259109711,37.5293721,-122.3185979,robert,1295,1,219135,2008-04-21T23:36:10Z
259109742,37.52708,-122.3185255,robert,1295,1,219135,2008-04-21T23:36:12Z
259109757,37.5281339,-122.3205187,robert,1295,1,219135,2008-04-21T23:36:13Z
259115235,37.5237266,-122.3029263,robert,1295,1,219135,2008-04-21T23:49:28Z
259130058,37.5202143,-122.3035351,robert,1295,1,220881,2008-04-22T00:49:39Z
259130068,37.5199066,-122.3057107,robert,1295,1,220881,2008-04-22T00:49:55Z
259138847,37.779656,-122.438806,KindredCoda,14293,19,37304269,2016-02-19T10:05:16Z
259168450,37.544984,-122.3439181,StellanL,28775,2,1365176,2009-05-31T06:54:41Z
259186152,37.5157165,-122.3035188,robert,1295,1,221293,2008-04-22T14:14:42Z
259186162,37.5174385,-122.2977868,robert,1295,1,221293,2008-04-22T14:14:43Z
259186172,37.5197617,-122.2974348,robert,1295,1,221293,2008-04-22T14:14:44Z
259186182,37.5159946,-122.2983571,robert,1295,1,221293,2008-04-22T14:14:45Z
259186904,37.5159365,-122.3026395,robert,1295,1,221293,2008-04-22T14:20:07Z
259186915,37.520396,-122.3037482,robert,1295,1,221293,2008-04-22T14:20:08Z
259186930,37.5220783,-122.2997265,robert,1295,1,221293,2008-04-22T14:20:09Z
259186940,37.519889,-122.2985782,robert,1295,1,221293,2008-04-22T14:20:10Z
259186950,37.5175651,-122.2978712,robert,1295,1,221293,2008-04-22T14:20:11Z
259193378,37.5307562,-122.311191,robert,1295,1,222244,2008-04-22T15:56:59Z
259193388,37.5303739,-122.3109179,robert,1295,1,222244,2008-04-22T15:57:00Z
259193398,37.5284052,-122.311665,robert,1295,1,222244,2008-04-22T15:57:01Z
259193419,37.5288906,-122.311056,robert,1295,1,222244,2008-04-22T15:57:17Z
259193450,37.5295559,-122.3108563,robert,1295,1,222244,2008-04-22T15:58:19Z
259193497,37.53022,-122.3074039,robert,1295,1,222244,2008-04-22T15:59:10Z
259193888,37.5250104,-122.3058127,robert,1295,1,222244,2008-04-22T16:03:38Z
259194592,37.5300355,-122.3092327,robert,1295,1,222244,2008-04-22T16:06:06Z
259194609,37.5301025,-122.3091242,robert,1295,1,222244,2008-04-22T16:06:07Z
259227716,37.5113961,-122.3183544,robert,1295,1,229352,2008-04-22T19:47:01Z
259227747,37.5083256,-122.3176283,robert,1295,1,229352,2008-04-22T19:47:18Z
259228176,37.511195,-122.3193971,robert,1295,1,229352,2008-04-22T19:50:51Z
259228186,37.5081287,-122.3211028,robert,1295,1,229352,2008-04-22T19:50:52Z
259228196,37.5059627,-122.319121,robert,1295,1,229352,2008-04-22T19:50:52Z
259228862,37.5025642,-122.3092017,robert,1295,1,229352,2008-04-22T19:54:38Z
259229518,37.5070838,-122.3187562,robert,1295,1,229352,2008-04-22T19:57:15Z
259230116,37.5113296,-122.3184887,robert,1295,1,229352,2008-04-22T20:01:23Z
259230162,37.5071883,-122.3144775,robert,1295,1,229352,2008-04-22T20:01:39Z
259230182,37.5031839,-122.3100991,robert,1295,1,229352,2008-04-22T20:01:41Z
259230218,37.5027642,-122.3101477,robert,1295,1,229352,2008-04-22T20:01:54Z
259230234,37.5041347,-122.3199841,robert,1295,1,229352,2008-04-22T20:02:10Z
259230244,37.5085204,-122.3191704,robert,1295,1,229352,2008-04-22T20:02:11Z
259231678,37.5045421,-122.3051358,robert,1295,1,229352,2008-04-22T20:13:09Z
259231689,37.5025377,-122.3021125,robert,1295,1,229352,2008-04-22T20:13:10Z
259231699,37.5024987,-122.3078698,robert,1295,1,229352,2008-04-22T20:13:11Z
259243950,37.5109336,-122.3133094,robert,1295,1,229352,2008-04-22T21:15:50Z
259245650,37.5118293,-122.3064919,robert,1295,1,229352,2008-04-22T21:24:42Z
259247775,37.5081429,-122.3013859,robert,1295,1,229352,2008-04-22T21:37:44Z
259249980,37.5121562,-122.306259,robert,1295,1,229352,2008-04-22T21:51:50Z
259249999,37.509276,-122.3026047,robert,1295,1,229352,2008-04-22T21:51:51Z
259264917,37.498322,-122.2994761,robert,1295,1,229352,2008-04-22T22:48:26Z
259266240,37.4993102,-122.3025335,robert,1295,1,229352,2008-04-22T22:52:23Z
259266254,37.4975324,-122.2983415,robert,1295,1,229352,2008-04-22T22:52:23Z
259266267,37.4982459,-122.2951403,robert,1295,1,229352,2008-04-22T22:52:24Z
259266280,37.4971333,-122.2931815,robert,1295,1,229352,2008-04-22T22:52:25Z
259266608,37.4952031,-122.2966262,robert,1295,1,229352,2008-04-22T22:53:08Z
259270600,37.4999741,-122.3033027,robert,1295,1,229352,2008-04-22T23:00:57Z
259274242,37.4973448,-122.2954591,robert,1295,1,229352,2008-04-22T23:10:37Z
259274259,37.4982831,-122.2927849,robert,1295,1,229352,2008-04-22T23:10:38Z
259299514,37.5005432,-122.2924769,robert,1295,1,232223,2008-04-23T00:28:03Z
259299541,37.5026834,-122.2936501,robert,1295,1,232223,2008-04-23T00:28:05Z
259299555,37.5009044,-122.2921411,robert,1295,1,232223,2008-04-23T00:28:06Z
259300030,37.504604,-122.2969202,robert,1295,1,232223,2008-04-23T00:29:54Z
259300044,37.5063763,-122.2983945,robert,1295,1,232223,2008-04-23T00:29:55Z
259300059,37.5075379,-122.2968602,robert,1295,1,232223,2008-04-23T00:29:57Z
259300072,37.5069036,-122.2975049,robert,1295,1,232223,2008-04-23T00:29:58Z
259300086,37.504719,-122.2959456,robert,1295,1,232223,2008-04-23T00:29:59Z
259300935,37.5091966,-122.2973394,robert,1295,1,232223,2008-04-23T00:32:59Z
259300950,37.5066617,-122.299844,robert,1295,1,232223,2008-04-23T00:33:00Z
259300968,37.5091692,-122.300699,robert,1295,1,232223,2008-04-23T00:33:02Z
259394420,37.7627309,-122.3923233,ridixcr,2508151,8,44520542,2016-12-19T17:05:32Z
259395097,37.7670742,-122.3950909,oldtopos,169004,35,12095476,2012-07-03T00:28:50Z
259399505,37.7409593,-122.3846802,nammala,3479270,10,44536272,2016-12-20T09:06:51Z
259458272,37.6696896,-122.3927279,KindredCoda,14293,7,15682910,2013-04-10T20:56:33Z
259473315,37.5069639,-122.2931524,robert,1295,1,232828,2008-04-23T16:46:15Z
259473331,37.5091908,-122.2960324,robert,1295,1,232828,2008-04-23T16:46:15Z
259473558,37.5068805,-122.2890588,robert,1295,1,232828,2008-04-23T16:49:17Z
259473568,37.5064505,-122.2893905,robert,1295,1,232828,2008-04-23T16:49:33Z
259474752,37.5076146,-122.2938555,robert,1295,1,232828,2008-04-23T16:56:58Z
259475542,37.5023816,-122.2845068,robert,1295,1,232828,2008-04-23T17:03:32Z
259475556,37.5005477,-122.2862241,robert,1295,1,232828,2008-04-23T17:03:33Z
259476292,37.5064784,-122.2910847,robert,1295,1,232828,2008-04-23T17:10:07Z
259483807,37.5023302,-122.284002,robert,1295,1,234121,2008-04-23T18:38:40Z
259486112,37.503018,-122.2841323,robert,1295,1,234121,2008-04-23T18:57:35Z
259486123,37.5056289,-122.2850546,robert,1295,1,234121,2008-04-23T18:57:36Z
259486137,37.5067335,-122.2821793,robert,1295,1,234121,2008-04-23T18:57:37Z
259486215,37.5041585,-122.2831649,robert,1295,1,234121,2008-04-23T18:58:08Z
259487041,37.503314,-122.282458,robert,1295,1,234121,2008-04-23T19:00:58Z
259487053,37.5028838,-122.2793842,robert,1295,1,234121,2008-04-23T19:00:58Z
259487064,37.4991096,-122.2815286,robert,1295,1,234121,2008-04-23T19:00:59Z
259543431,37.5010645,-122.285681,robert,1295,1,234941,2008-04-23T22:23:10Z
259571690,37.4998742,-122.2874092,robert,1295,1,244113,2008-04-24T00:27:34Z
259581502,37.8693847,-122.2680306,oba510,933797,11,39987100,2016-06-13T08:34:00Z
259982724,37.8996829,-122.3072005,Speight,24452,1,262019,2008-04-26T12:06:34Z
259982736,37.8992978,-122.3065186,Speight,24452,1,262019,2008-04-26T12:06:39Z
260092504,37.5075902,-122.3345634,robert,1295,1,266817,2008-04-27T01:00:18Z
260092597,37.5098593,-122.3304798,robert,1295,1,266817,2008-04-27T01:04:29Z
260092607,37.5114148,-122.3297614,robert,1295,1,266817,2008-04-27T01:04:30Z
260092624,37.5115061,-122.3282292,robert,1295,1,266817,2008-04-27T01:04:45Z
260092635,37.5103663,-122.3256213,robert,1295,1,266817,2008-04-27T01:04:46Z
260092645,37.508562,-122.3231364,robert,1295,1,266817,2008-04-27T01:04:47Z
260092655,37.5054384,-122.321505,robert,1295,1,266817,2008-04-27T01:04:47Z
260092665,37.5079192,-122.3232853,robert,1295,1,266817,2008-04-27T01:04:48Z
260092675,37.509219,-122.3277517,robert,1295,1,266817,2008-04-27T01:04:49Z
260092685,37.511459,-122.3259959,robert,1295,1,266817,2008-04-27T01:04:50Z
260094334,37.5016319,-122.3273141,robert,1295,1,266817,2008-04-27T01:38:42Z
260094344,37.5015412,-122.3281507,robert,1295,1,266817,2008-04-27T01:38:43Z
260094354,37.501799,-122.3254243,robert,1295,1,266817,2008-04-27T01:38:44Z
260190664,37.7398808,-122.4240481,dbaron,481533,10,13485351,2012-10-13T21:55:39Z
260193156,37.777976,-122.3916917,wvdp,436419,15,20683290,2014-02-20T21:09:29Z
260193349,37.7817716,-122.3881286,wvdp,436419,16,20683290,2014-02-20T21:09:30Z
260238602,37.5021459,-122.3205114,robert,1295,1,267930,2008-04-27T18:58:14Z
260241550,37.5027305,-122.3132723,robert,1295,1,267930,2008-04-27T19:11:51Z
260241560,37.5007281,-122.3101159,robert,1295,1,267930,2008-04-27T19:11:52Z
260241570,37.5019377,-122.3184682,robert,1295,1,267930,2008-04-27T19:11:53Z
260241580,37.502233,-122.3143584,robert,1295,1,267930,2008-04-27T19:11:54Z
260241607,37.5011853,-122.3107635,robert,1295,1,267930,2008-04-27T19:12:10Z
260241977,37.4980488,-122.3103444,robert,1295,1,267930,2008-04-27T19:16:28Z
260241987,37.4971273,-122.3087319,robert,1295,1,267930,2008-04-27T19:16:29Z
260241997,37.49828,-122.3093027,robert,1295,1,267930,2008-04-27T19:16:29Z
260242024,37.498793,-122.3101209,robert,1295,1,267930,2008-04-27T19:16:45Z
260242065,37.4998475,-122.3097378,robert,1295,1,267930,2008-04-27T19:17:01Z
260242078,37.4993218,-122.3093945,robert,1295,1,267930,2008-04-27T19:17:02Z
260242210,37.5000659,-122.3070795,robert,1295,1,267930,2008-04-27T19:17:18Z
260242223,37.4992141,-122.3062254,robert,1295,1,267930,2008-04-27T19:17:18Z
260242236,37.4982198,-122.3054151,robert,1295,1,267930,2008-04-27T19:17:19Z
260242270,37.49828,-122.3040541,robert,1295,1,267930,2008-04-27T19:17:35Z
260242280,37.497672,-122.3041299,robert,1295,1,267930,2008-04-27T19:17:36Z
260242291,37.4975168,-122.3024895,robert,1295,1,267930,2008-04-27T19:17:51Z
260242311,37.4989038,-122.3038426,robert,1295,1,267930,2008-04-27T19:17:52Z
260242321,37.5014687,-122.3070596,robert,1295,1,267930,2008-04-27T19:17:53Z
260242331,37.5011046,-122.3088038,robert,1295,1,267930,2008-04-27T19:17:53Z
260242343,37.5012579,-122.3075791,robert,1295,1,267930,2008-04-27T19:17:54Z
260242357,37.5014571,-122.3084458,robert,1295,1,267930,2008-04-27T19:17:55Z
260273883,37.4949593,-122.3149829,robert,1295,1,267930,2008-04-27T20:57:47Z
260274029,37.492034,-122.3155358,robert,1295,1,267930,2008-04-27T20:58:03Z
260275198,37.4909062,-122.3192881,robert,1295,1,267930,2008-04-27T21:01:40Z
260275210,37.4882474,-122.3161453,robert,1295,1,267930,2008-04-27T21:01:41Z
260275221,37.4868912,-122.3140763,robert,1295,1,267930,2008-04-27T21:01:42Z
260276322,37.4852618,-122.3146781,robert,1295,1,267930,2008-04-27T21:06:03Z
260291137,37.4819168,-122.3148789,robert,1295,1,268528,2008-04-27T22:19:37Z
260291148,37.4808887,-122.3153276,robert,1295,1,268528,2008-04-27T22:19:38Z
260292850,37.4777727,-122.3131603,robert,1295,1,268528,2008-04-27T22:27:43Z
260294681,37.4728788,-122.3149712,robert,1295,1,268528,2008-04-27T22:32:21Z
260296479,37.4726295,-122.3051716,robert,1295,1,268528,2008-04-27T22:37:51Z
260296490,37.4719153,-122.3030807,robert,1295,1,268528,2008-04-27T22:37:52Z
260296560,37.4731192,-122.2993786,robert,1295,1,268528,2008-04-27T22:38:08Z
260296658,37.4726584,-122.297941,robert,1295,1,268528,2008-04-27T22:38:24Z
260296679,37.4712431,-122.2973223,robert,1295,1,268528,2008-04-27T22:38:26Z
260300951,37.7025034,-122.4245373,StellanL,28775,2,1483079,2009-06-11T05:36:40Z
260312810,37.4920536,-122.2915068,robert,1295,1,276398,2008-04-28T01:12:44Z
260315639,37.4943588,-122.2737988,robert,1295,1,276398,2008-04-28T01:53:50Z
260322816,37.7078135,-122.4851493,warneke7,2953895,4,35229995,2015-11-11T01:01:41Z
260336115,37.8022931,-122.4246735,KindredCoda,14293,9,37283551,2016-02-18T09:37:32Z
260433608,37.6585459,-122.4721293,StellanL,28775,2,1521738,2009-06-15T08:29:50Z
260494519,37.7613901,-122.4394173,Gregory Arenius,116029,11,11111197,2012-03-26T21:50:07Z
260496469,37.7678731,-122.4267836,yurasi,3526564,29,44452065,2016-12-16T16:55:01Z
260541608,37.9105225,-122.2993735,oba510,933797,4,42766930,2016-10-10T02:16:07Z
260583296,37.8256009,-122.275331,oba510,933797,4,44510063,2016-12-19T08:27:18Z
260606217,37.9159186,-122.3112218,oba510,933797,5,42768305,2016-10-10T05:08:43Z
260628094,37.4912343,-122.2931869,robert,1295,1,285074,2008-04-29T18:17:37Z
260628132,37.4874322,-122.2961918,robert,1295,1,285074,2008-04-29T18:17:38Z
260628147,37.4909707,-122.2931942,robert,1295,1,285074,2008-04-29T18:17:39Z
260629216,37.4953883,-122.2988451,robert,1295,1,285074,2008-04-29T18:23:03Z
260629694,37.500104,-122.3051716,robert,1295,1,285074,2008-04-29T18:25:38Z
260630346,37.4928509,-122.2912207,robert,1295,1,285074,2008-04-29T18:30:24Z
260630361,37.4937186,-122.295511,robert,1295,1,285074,2008-04-29T18:30:25Z
260697962,37.5039705,-122.3229424,robert,1295,1,291723,2008-04-30T00:09:27Z
260698093,37.5032231,-122.3266783,robert,1295,1,291723,2008-04-30T00:10:11Z
260707330,37.8231487,-122.2346091,n76,318696,4,26802106,2014-11-15T16:31:44Z
260873390,37.5133739,-122.2881712,robert,1295,1,302622,2008-05-01T00:46:04Z
260873424,37.5119321,-122.2861718,robert,1295,1,302622,2008-05-01T00:46:20Z
260873442,37.5121393,-122.2899435,robert,1295,1,302622,2008-05-01T00:46:21Z
260873661,37.514013,-122.2873556,robert,1295,1,302622,2008-05-01T00:48:32Z
260874030,37.5159137,-122.286061,robert,1295,1,302622,2008-05-01T00:51:18Z
260874043,37.5159902,-122.2876531,robert,1295,1,302622,2008-05-01T00:51:19Z
260874924,37.5127142,-122.2919556,robert,1295,1,302622,2008-05-01T00:57:38Z
260874936,37.5086694,-122.2908397,robert,1295,1,302622,2008-05-01T00:57:39Z
260892436,37.9242048,-122.3060839,oba510,933797,3,21544059,2014-04-07T03:25:09Z
260892449,37.9223814,-122.3053889,andrewpmk,1679,1,297009,2008-05-01T03:40:04Z
260892463,37.9250846,-122.3024699,andrewpmk,1679,1,297009,2008-05-01T03:40:07Z
260892487,37.9281983,-122.3003348,andrewpmk,1679,1,297009,2008-05-01T03:40:11Z
260893985,37.9284057,-122.3020994,andrewpmk,1679,1,297009,2008-05-01T03:52:07Z
260894014,37.9332433,-122.3087286,andrewpmk,1679,1,297009,2008-05-01T03:52:12Z
260895583,37.9238498,-122.2929516,Speight,24452,2,398307,2008-05-11T03:58:47Z
260895596,37.9266812,-122.2976409,Speight,24452,2,398307,2008-05-11T03:57:54Z
260895621,37.9286304,-122.292469,Speight,24452,2,398307,2008-05-11T03:57:35Z
260895635,37.921868,-122.2920042,Speight,24452,2,398307,2008-05-11T04:00:11Z
260895649,37.9213492,-122.2904102,Speight,24452,3,398307,2008-05-11T03:59:16Z
260895664,37.9233101,-122.2884661,andrewpmk,1679,1,297009,2008-05-01T04:06:17Z
260895677,37.923541,-122.2868603,andrewpmk,1679,1,297009,2008-05-01T04:06:19Z
261215522,37.7665588,-122.238841,quarl,36344,1,307277,2008-05-01T23:32:14Z
261510664,37.7606694,-122.4070247,oba510,933797,6,47289116,2017-03-30T11:22:28Z
261597255,37.7989912,-122.1708542,andygol,94578,10,39141608,2016-05-06T11:33:46Z
261687630,37.7772239,-122.1618928,Luis36995,1829683,3,49671068,2017-06-19T16:05:53Z
261736139,37.8890937,-122.272329,oba510,933797,6,40227269,2016-06-23T10:39:08Z
261758517,37.8934542,-122.5732372,SteveC,682,1,320347,2008-05-03T16:48:21Z
262078982,37.8006396,-122.4294805,KindredCoda,14293,9,37305724,2016-02-19T10:48:30Z
262084543,37.8860906,-122.252031,dchiles,153669,3,15865774,2013-04-25T21:13:42Z
262105097,37.9094305,-122.3103939,Speight,24452,1,326656,2008-05-04T10:45:42Z
262105114,37.9040929,-122.3059871,Speight,24452,2,275921,2009-02-08T08:05:49Z
262105251,37.8990333,-122.3017873,Speight,24452,4,275921,2009-02-08T08:06:49Z
262105535,37.9112922,-122.3085121,oba510,933797,5,25596823,2014-09-22T07:55:12Z
262105551,37.9022233,-122.3032727,Speight,24452,4,275921,2009-02-08T08:06:57Z
262105561,37.9207717,-122.3151044,Speight,24452,4,1444540,2009-06-07T07:21:13Z
262105571,37.9061038,-122.3051086,Speight,24452,2,275921,2009-02-08T08:06:22Z
262120634,37.9242573,-122.3163984,Speight,24452,1,334360,2008-05-04T12:45:25Z
262120768,37.9127645,-122.306546,oba510,933797,2,42766930,2016-10-10T02:16:07Z
262120817,37.9196829,-122.2883845,Speight,24452,1,334360,2008-05-04T12:46:02Z
262120836,37.9179698,-122.2877263,Speight,24452,2,398307,2008-05-11T03:59:08Z
262120846,37.9192392,-122.2919817,Speight,24452,1,334360,2008-05-04T12:46:11Z
262120875,37.9192462,-122.2878788,Speight,24452,1,334360,2008-05-04T12:46:20Z
262120896,37.9191167,-122.2858613,Speight,24452,1,334360,2008-05-04T12:46:24Z
262120906,37.9208349,-122.2840392,Speight,24452,1,334360,2008-05-04T12:46:28Z
262120918,37.9173921,-122.2803786,Speight,24452,1,334360,2008-05-04T12:46:32Z
262120959,37.9154101,-122.280335,Speight,24452,1,334360,2008-05-04T12:46:41Z
262125699,37.9116514,-122.2861309,Speight,24452,1,334360,2008-05-04T13:22:14Z
262125797,37.908108,-122.2881711,Speight,24452,1,334360,2008-05-04T13:22:34Z
262255814,37.5370699,-122.2959449,KindredCoda,14293,4,8198869,2011-05-20T13:50:59Z
262256333,37.5521964,-122.3021781,DanHomerick,160138,8,7334383,2011-02-19T17:41:58Z
262293534,37.9035884,-122.2988026,Speight,24452,2,322343,2008-08-19T03:50:22Z
262293558,37.9031514,-122.29999,Speight,24452,1,343346,2008-05-05T11:02:27Z
262293598,37.9016425,-122.2999402,Speight,24452,2,275921,2009-02-08T08:05:43Z
262293800,37.9210686,-122.3136283,oba510,933797,6,42768305,2016-10-10T05:08:44Z
262293819,37.9272903,-122.3184721,Speight,24452,1,343346,2008-05-05T11:03:05Z
262293875,37.9304926,-122.3212417,Speight,24452,1,343346,2008-05-05T11:03:11Z
262293912,37.9315728,-122.317882,Speight,24452,2,395484,2008-05-11T01:44:50Z
262293992,37.9308995,-122.3345051,StellanL,28775,2,10045444,2011-12-05T20:48:54Z
262294024,37.9285127,-122.3412746,Speight,24452,1,343346,2008-05-05T11:03:39Z
262294051,37.9270285,-122.3248926,Speight,24452,1,343346,2008-05-05T11:03:44Z
262294078,37.9229078,-122.3311397,Speight,24452,1,343346,2008-05-05T11:03:49Z
262294130,37.9293712,-122.3503976,Speight,24452,1,343346,2008-05-05T11:04:02Z
262294269,37.9321121,-122.3990065,Speight,24452,1,343346,2008-05-05T11:04:38Z
262294333,37.9252457,-122.3351428,Speight,24452,1,343346,2008-05-05T11:04:57Z
262294353,37.9253906,-122.3207786,NE2,207745,2,8943068,2011-08-07T00:40:05Z
262294365,37.9254492,-122.3274958,Speight,24452,1,343346,2008-05-05T11:05:07Z
262294384,37.9255999,-122.3240751,Speight,24452,1,343346,2008-05-05T11:05:12Z
262294411,37.9252663,-122.3225624,Speight,24452,1,343346,2008-05-05T11:05:17Z
262294492,37.9318294,-122.3455961,Speight,24452,1,343346,2008-05-05T11:05:31Z
262436233,37.7781878,-122.1549016,David Muir Sharnoff,22946,1,351040,2008-05-06T08:04:40Z
262732412,37.5541025,-122.3884653,robert,1295,1,366297,2008-05-08T02:15:49Z
262732422,37.5523413,-122.3893823,robert,1295,1,366297,2008-05-08T02:15:49Z
262732457,37.5512623,-122.3886651,robert,1295,1,366297,2008-05-08T02:18:02Z
262732467,37.549245,-122.3871877,robert,1295,1,366297,2008-05-08T02:18:03Z
262732502,37.5453569,-122.3807165,robert,1295,1,366297,2008-05-08T02:20:11Z
262732751,37.5517614,-122.3812784,robert,1295,1,366297,2008-05-08T02:30:03Z
262732761,37.5578146,-122.3857383,robert,1295,1,366297,2008-05-08T02:30:03Z
262732788,37.5664127,-122.3918277,robert,1295,1,366297,2008-05-08T02:30:19Z
262732798,37.5574186,-122.3812784,robert,1295,1,366297,2008-05-08T02:30:20Z
262732808,37.5472281,-122.3749445,robert,1295,1,366297,2008-05-08T02:30:21Z
262732818,37.5485588,-122.3789692,robert,1295,1,366297,2008-05-08T02:30:22Z
262732849,37.5518707,-122.3755154,StellanL,28775,2,217831,2008-06-19T02:03:27Z
262732867,37.5433292,-122.3783699,robert,1295,1,366297,2008-05-08T02:35:36Z
262732877,37.5411518,-122.3766424,robert,1295,1,366297,2008-05-08T02:35:37Z
262732908,37.53976,-122.3790045,robert,1295,1,366297,2008-05-08T02:39:33Z
262732918,37.5380382,-122.3777985,robert,1295,1,366297,2008-05-08T02:39:34Z
262732928,37.5378055,-122.3748069,robert,1295,1,366297,2008-05-08T02:39:35Z
262732942,37.5375752,-122.37371,robert,1295,1,366297,2008-05-08T02:41:38Z
262732952,37.5376045,-122.3720329,robert,1295,1,366297,2008-05-08T02:41:39Z
262732971,37.5350833,-122.3725655,robert,1295,1,366297,2008-05-08T02:43:32Z
262732988,37.5333927,-122.3826642,robert,1295,1,366297,2008-05-08T02:46:22Z
262732998,37.5328061,-122.3820997,robert,1295,1,366297,2008-05-08T02:46:23Z
262733012,37.5309316,-122.3789424,robert,1295,1,366297,2008-05-08T02:49:06Z
262733027,37.5314815,-122.3761626,robert,1295,1,366297,2008-05-08T02:50:15Z
262733047,37.5340644,-122.3714991,robert,1295,1,366297,2008-05-08T02:53:31Z
262733057,37.5328484,-122.3675756,robert,1295,1,366297,2008-05-08T02:53:32Z
262733234,37.5335215,-122.3772008,robert,1295,1,366297,2008-05-08T03:02:44Z
262733244,37.5350389,-122.3810927,robert,1295,1,366297,2008-05-08T03:02:45Z
262733255,37.5404773,-122.3865791,robert,1295,1,366297,2008-05-08T03:03:31Z
262733265,37.5422914,-122.3910401,robert,1295,1,366297,2008-05-08T03:03:32Z
262733277,37.5464725,-122.395216,robert,1295,1,366297,2008-05-08T03:05:07Z
262733287,37.549201,-122.3979156,robert,1295,1,366297,2008-05-08T03:05:08Z
262789936,37.9353226,-122.3272923,dannykath,2226712,3,36723732,2016-01-21T16:39:51Z
262789976,37.9167397,-122.3478463,Speight,24452,1,364979,2008-05-08T10:36:02Z
